Fecha,Ano,PrecioPetroleo,Tipo_Cambio_Compra,Tipo_Cambio_Venta,PoliticaCambiaria
1972-06-12T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-06-13T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-06-14T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-06-15T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-06-16T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-06-17T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-06-18T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-06-19T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-06-20T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-06-21T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-06-22T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-06-23T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-06-24T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-06-25T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-06-26T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-06-27T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-06-28T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-06-29T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-06-30T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-01T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-02T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-03T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-04T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-05T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-06T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-07T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-08T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-09T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-10T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-11T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-12T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-13T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-14T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-15T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-16T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-17T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-18T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-19T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-20T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-21T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-22T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-23T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-24T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-25T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-26T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-27T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-28T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-29T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-30T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-07-31T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-01T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-02T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-03T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-04T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-05T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-06T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-07T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-08T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-09T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-10T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-11T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-12T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-13T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-14T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-15T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-16T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-17T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-18T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-19T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-20T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-21T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-22T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-23T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-24T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-25T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-26T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-27T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-28T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-29T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-30T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-08-31T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-01T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-02T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-03T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-04T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-05T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-06T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-07T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-08T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-09T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-10T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-11T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-12T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-13T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-14T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-15T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-16T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-17T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-18T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-19T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-20T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-21T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-22T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-23T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-24T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-25T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-26T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-27T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-28T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-29T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-09-30T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-01T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-02T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-03T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-04T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-05T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-06T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-07T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-08T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-09T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-10T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-11T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-12T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-13T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-14T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-15T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-16T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-17T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-18T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-19T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-20T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-21T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-22T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-23T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-24T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-25T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-26T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-27T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-28T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-29T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-30T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-10-31T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-01T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-02T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-03T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-04T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-05T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-06T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-07T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-08T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-09T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-10T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-11T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-12T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-13T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-14T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-15T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-16T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-17T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-18T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-19T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-20T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-21T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-22T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-23T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-24T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-25T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-26T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-27T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-28T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-29T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-11-30T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-01T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-02T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-03T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-04T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-05T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-06T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-07T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-08T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-09T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-10T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-11T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-12T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-13T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-14T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-15T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-16T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-17T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-18T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-19T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-20T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-21T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-22T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-23T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-24T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-25T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-26T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-27T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-28T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-29T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-30T00:00:00.0000000,1972,,8.57,8.6,Fija
1972-12-31T00:00:00.0000000,1972,,8.57,8.6,Fija
1973-01-01T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-02T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-03T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-04T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-05T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-06T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-07T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-08T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-09T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-10T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-11T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-12T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-13T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-14T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-15T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-16T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-17T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-18T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-19T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-20T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-21T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-22T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-23T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-24T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-25T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-26T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-27T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-28T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-29T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-30T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-01-31T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-01T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-02T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-03T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-04T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-05T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-06T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-07T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-08T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-09T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-10T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-11T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-12T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-13T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-14T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-15T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-16T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-17T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-18T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-19T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-20T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-21T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-22T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-23T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-24T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-25T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-26T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-27T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-02-28T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-03-01T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-03-02T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-03-03T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-03-04T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-03-05T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-03-06T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-03-07T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-03-08T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-03-09T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-03-10T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-03-11T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-03-12T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-03-13T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-03-14T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-03-15T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-03-16T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-03-17T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-03-18T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-03-19T00:00:00.0000000,1973,,8.57,8.6,Fija
1973-03-20T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-03-21T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-03-22T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-03-23T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-03-24T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-03-25T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-03-26T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-03-27T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-03-28T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-03-29T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-03-30T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-03-31T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-01T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-02T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-03T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-04T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-05T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-06T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-07T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-08T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-09T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-10T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-11T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-12T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-13T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-14T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-15T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-16T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-17T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-18T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-19T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-20T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-21T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-22T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-23T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-24T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-25T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-26T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-27T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-28T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-29T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-04-30T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-01T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-02T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-03T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-04T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-05T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-06T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-07T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-08T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-09T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-10T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-11T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-12T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-13T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-14T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-15T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-16T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-17T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-18T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-19T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-20T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-21T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-22T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-23T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-24T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-25T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-26T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-27T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-28T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-29T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-30T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-05-31T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-01T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-02T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-03T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-04T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-05T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-06T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-07T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-08T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-09T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-10T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-11T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-12T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-13T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-14T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-15T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-16T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-17T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-18T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-19T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-20T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-21T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-22T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-23T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-24T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-25T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-26T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-27T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-28T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-29T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-06-30T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-01T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-02T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-03T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-04T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-05T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-06T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-07T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-08T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-09T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-10T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-11T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-12T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-13T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-14T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-15T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-16T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-17T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-18T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-19T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-20T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-21T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-22T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-23T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-24T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-25T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-26T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-27T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-28T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-29T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-30T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-07-31T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-08-01T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-08-02T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-08-03T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-08-04T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-08-05T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-08-06T00:00:00.0000000,1973,,8.54,8.6,Fija
1973-08-07T00:00:00.0000000,1973,,8.54,8.6,Fija
